"search-number","evaluation","evals-requested-so-far","numberagents*","a*","b*","c*","vision*","numberobjects*","objectstrategy*","numberpackets*","numbergroupmax*","d*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","387","500","100","2.4000000000000004","0.2","5.800000000000001","10","100","""byPackets""","5","1","3","""-1823358575""","0","126","63","36.8057966449127","126"
"1","388","500","100","2.4000000000000004","0.2","5.800000000000001","10","100","""byPackets""","5","1","3","""-236303532""","0","107","53.5","31.32091952673165","107"
"1","389","500","100","2.4000000000000004","0.2","5.800000000000001","10","100","""byPackets""","5","1","3","""760357264""","0","121","60.5","35.36240942017385","121"
"1","390","500","100","2.4000000000000004","0.2","5.800000000000001","10","100","""byPackets""","5","1","3","""59949366""","0","102","51","29.87752778706208","102"
"1","391","500","100","6.4","0","5.4","10","100","""byPackets""","5","1","4.4","""-1962830481""","0","123","61.5","35.939764421413045","123"
"1","392","500","100","6.4","0","5.4","10","100","""byPackets""","5","1","4.4","""250919385""","0","109","54.5","31.898275815473163","109"
"1","393","500","100","6.4","0","5.4","10","100","""byPackets""","5","1","4.4","""-869296544""","0","155","77.5","45.17742799230607","155"
"1","394","500","100","6.4","0","5.4","10","100","""byPackets""","5","1","4.4","""-1924503273""","0","114","57","33.34166562526033","114"
"1","395","500","100","6.4","0","5.4","10","100","""byPackets""","5","1","4.4","""-673169533""","0","105","52.5","30.743563011900015","105"
"1","396","500","100","1.2000000000000002","6.4","5.6000000000000005","10","100","""byPackets""","5","1","0.8","""-1840739865""","0","125","62.5","36.51711927302043","125"
"1","397","500","100","1.2000000000000002","6.4","5.6000000000000005","10","100","""byPackets""","5","1","0.8","""663095270""","0","135","67.5","39.403891516786345","135"
"1","398","500","100","1.2000000000000002","6.4","5.6000000000000005","10","100","""byPackets""","5","1","0.8","""239292624""","0","98","49","28.722813232690143","98"
"1","399","500","100","1.2000000000000002","6.4","5.6000000000000005","10","100","""byPackets""","5","1","0.8","""-1436184437""","0","127","63.5","37.094473981982816","127"
"1","400","500","100","1.2000000000000002","6.4","5.6000000000000005","10","100","""byPackets""","5","1","0.8","""-763531382""","0","105","52.5","30.743563011900015","105"
"1","401","500","100","5.2","8.4","8.200000000000001","10","100","""byPackets""","5","1","9.8","""-1937885548""","0","122","61","35.651086939951774","122"
"1","402","500","100","5.2","8.4","8.200000000000001","10","100","""byPackets""","5","1","9.8","""353947478""","0","105","52.5","30.743563011900015","105"
"1","403","500","100","5.2","8.4","8.200000000000001","10","100","""byPackets""","5","1","9.8","""1130307467""","0","114","57","33.34166562526033","114"
"1","404","500","100","5.2","8.4","8.200000000000001","10","100","""byPackets""","5","1","9.8","""1744437292""","0","111","55.5","32.47563189018293","111"
"1","405","500","100","5.2","8.4","8.200000000000001","10","100","""byPackets""","5","1","9.8","""934331406""","0","114","57","33.34166562526033","114"
"1","406","500","100","4.800000000000001","2.6","6.4","10","100","""byPackets""","5","1","0.4","""-194880532""","0","99","49.5","29.011491975882016","99"
"1","407","500","100","4.800000000000001","2.6","6.4","10","100","""byPackets""","5","1","0.4","""-1403422581""","0","106","53","31.0322412983658","106"
"1","408","500","100","4.800000000000001","2.6","6.4","10","100","""byPackets""","5","1","0.4","""1196220863""","0","135","67.5","39.403891516786345","135"
"1","409","500","100","4.800000000000001","2.6","6.4","10","100","""byPackets""","5","1","0.4","""1843749503""","0","98","49","28.722813232690143","98"
"1","410","500","100","4.800000000000001","2.6","6.4","10","100","""byPackets""","5","1","0.4","""1006491267""","0","109","54.5","31.898275815473163","109"
"1","411","500","100","4.800000000000001","8.6","5.4","10","100","""byPackets""","5","1","6.2","""1121634174""","0","127","63.5","37.094473981982816","127"
"1","412","500","100","4.800000000000001","8.6","5.4","10","100","""byPackets""","5","1","6.2","""-179873626""","0","120","60","35.073731861133155","120"
"1","413","500","100","4.800000000000001","8.6","5.4","10","100","""byPackets""","5","1","6.2","""254426181""","0","87","43.5","25.547341675146292","87"
"1","414","500","100","4.800000000000001","8.6","5.4","10","100","""byPackets""","5","1","6.2","""-999948429""","0","104","52","30.454884665682123","104"
"1","415","500","100","4.800000000000001","8.6","5.4","10","100","""byPackets""","5","1","6.2","""1392565371""","0","106","53","31.0322412983658","106"
"1","416","500","100","8.6","4.800000000000001","3.4000000000000004","10","100","""byPackets""","5","1","7","""670754494""","0","123","61.5","35.939764421413045","123"
"1","417","500","100","8.6","4.800000000000001","3.4000000000000004","10","100","""byPackets""","5","1","7","""-1761725354""","0","125","62.5","36.51711927302043","125"
"1","418","500","100","8.6","4.800000000000001","3.4000000000000004","10","100","""byPackets""","5","1","7","""-1149188559""","0","130","65","37.960505792204614","130"
"1","419","500","100","8.6","4.800000000000001","3.4000000000000004","10","100","""byPackets""","5","1","7","""329586063""","0","97","48.5","28.434134416225863","97"
"1","420","500","100","8.6","4.800000000000001","3.4000000000000004","10","100","""byPackets""","5","1","7","""2073260137""","0","98","49","28.722813232690143","98"
"1","421","500","100","2.4000000000000004","2.6","0.4","10","100","""byPackets""","5","1","5.4","""1339430600""","0","138","69","40.26992260567019","138"
"1","422","500","100","2.4000000000000004","2.6","0.4","10","100","""byPackets""","5","1","5.4","""688703994""","0","119","59.5","34.785054261852174","119"
"1","423","500","100","2.4000000000000004","2.6","0.4","10","100","""byPackets""","5","1","5.4","""-1105807462""","0","131","65.5","38.24918299781056","131"
"1","424","500","100","2.4000000000000004","2.6","0.4","10","100","""byPackets""","5","1","5.4","""-587808203""","0","113","56.5","33.05298776207682","113"
"1","425","500","100","2.4000000000000004","2.6","0.4","10","100","""byPackets""","5","1","5.4","""-1588459091""","0","152","76","44.31139808220905","152"
"1","426","500","100","7.4","8","7","10","100","""byPackets""","5","1","9.600000000000001","""2117433530""","0","127","63.5","37.094473981982816","127"
"1","427","500","100","7.4","8","7","10","100","""byPackets""","5","1","9.600000000000001","""-575594669""","0","115","57.5","33.63034344160047","115"
"1","428","500","100","7.4","8","7","10","100","""byPackets""","5","1","9.600000000000001","""-1001744582""","0","125","62.5","36.51711927302043","125"
"1","429","500","100","7.4","8","7","10","100","""byPackets""","5","1","9.600000000000001","""-1580273045""","0","105","52.5","30.743563011900015","105"
"1","430","500","100","7.4","8","7","10","100","""byPackets""","5","1","9.600000000000001","""1088531953""","0","136","68","39.69256857397868","136"
"1","431","500","100","9.200000000000001","9.4","0.8","10","100","""byPackets""","5","1","7.800000000000001","""1394549263""","0","115","57.5","33.63034344160047","115"
"1","432","500","100","9.200000000000001","9.4","0.8","10","100","""byPackets""","5","1","7.800000000000001","""-193301706""","0","120","60","35.073731861133155","120"
"1","433","500","100","9.200000000000001","9.4","0.8","10","100","""byPackets""","5","1","7.800000000000001","""493981551""","0","145","72.5","42.290660907581","145"
"1","434","500","100","9.200000000000001","9.4","0.8","10","100","""byPackets""","5","1","7.800000000000001","""-924824765""","0","115","57.5","33.63034344160047","115"
"1","435","500","100","9.200000000000001","9.4","0.8","10","100","""byPackets""","5","1","7.800000000000001","""1500215774""","0","143","71.5","41.71330722922842","143"
"1","436","500","100","8.4","6","6.2","10","100","""byPackets""","5","1","5.2","""84870130""","0","112","56","32.76430985081175","112"
"1","437","500","100","8.4","6","6.2","10","100","""byPackets""","5","1","5.2","""1842596523""","0","133","66.5","38.82653731663435","133"
"1","438","500","100","8.4","6","6.2","10","100","""byPackets""","5","1","5.2","""15600808""","0","108","54","31.609597698589372","108"
"1","439","500","100","8.4","6","6.2","10","100","""byPackets""","5","1","5.2","""-1527742359""","0","128","64","37.383151285037485","128"
"1","440","500","100","8.4","6","6.2","10","100","""byPackets""","5","1","5.2","""-775761027""","0","129","64.5","37.67182855485869","129"
"1","441","500","100","4.800000000000001","2.6","6.4","10","100","""byPackets""","5","1","9.4","""-1215812565""","0","121","60.5","35.36240942017385","121"
"1","442","500","100","4.800000000000001","2.6","6.4","10","100","""byPackets""","5","1","9.4","""-1975630775""","0","111","55.5","32.47563189018293","111"
"1","443","500","100","4.800000000000001","2.6","6.4","10","100","""byPackets""","5","1","9.4","""-440480918""","0","118","59","34.49637662132068","118"
"1","444","500","100","4.800000000000001","2.6","6.4","10","100","""byPackets""","5","1","9.4","""1412744011""","0","153","76.5","44.60007473835292","153"
"1","445","500","100","4.800000000000001","2.6","6.4","10","100","""byPackets""","5","1","9.4","""687888914""","0","122","61","35.651086939951774","122"
"1","446","500","100","7.4","9.600000000000001","5.4","10","100","""byPackets""","5","1","2.6","""1403191914""","0","131","65.5","38.24918299781056","131"
"1","447","500","100","7.4","9.600000000000001","5.4","10","100","""byPackets""","5","1","2.6","""-1263130359""","0","96","48","28.145455524234578","96"
"1","448","500","100","7.4","9.600000000000001","5.4","10","100","""byPackets""","5","1","2.6","""-1226899418""","0","141","70.5","41.13595345517916","141"
"1","449","500","100","7.4","9.600000000000001","5.4","10","100","""byPackets""","5","1","2.6","""-1957651814""","0","114","57","33.34166562526033","114"
"1","450","500","100","7.4","9.600000000000001","5.4","10","100","""byPackets""","5","1","2.6","""-1620739428""","0","127","63.5","37.094473981982816","127"
"1","451","500","100","4","9.600000000000001","3.6","10","100","""byPackets""","5","1","8","""375193503""","0","99","49.5","29.011491975882016","99"
"1","452","500","100","4","9.600000000000001","3.6","10","100","""byPackets""","5","1","8","""187281574""","0","115","57.5","33.63034344160047","115"
"1","453","500","100","4","9.600000000000001","3.6","10","100","""byPackets""","5","1","8","""-1797666887""","0","124","62","36.2284418654736","124"
"1","454","500","100","4","9.600000000000001","3.6","10","100","""byPackets""","5","1","8","""-1083008145""","0","142","71","41.42463035441596","142"
"1","455","500","100","4","9.600000000000001","3.6","10","100","""byPackets""","5","1","8","""776949339""","0","114","57","33.34166562526033","114"
"1","456","500","100","2.4000000000000004","7.4","4.800000000000001","10","100","""byPackets""","5","1","4.4","""-717469623""","0","120","60","35.073731861133155","120"
"1","457","500","100","2.4000000000000004","7.4","4.800000000000001","10","100","""byPackets""","5","1","4.4","""1584581665""","0","124","62","36.2284418654736","124"
"1","458","500","100","2.4000000000000004","7.4","4.800000000000001","10","100","""byPackets""","5","1","4.4","""-1512107068""","0","123","61.5","35.939764421413045","123"
"1","459","500","100","2.4000000000000004","7.4","4.800000000000001","10","100","""byPackets""","5","1","4.4","""-1374632190""","0","104","52","30.454884665682123","104"
"1","460","500","100","2.4000000000000004","7.4","4.800000000000001","10","100","""byPackets""","5","1","4.4","""575857396""","0","140","70","40.847276531000205","140"
"1","461","500","100","8.6","7.4","4.800000000000001","10","100","""byPackets""","5","1","4.4","""-888950488""","0","125","62.5","36.51711927302043","125"
"1","462","500","100","8.6","7.4","4.800000000000001","10","100","""byPackets""","5","1","4.4","""-560524857""","0","116","58","33.91902121229326","116"
"1","463","500","100","8.6","7.4","4.800000000000001","10","100","""byPackets""","5","1","4.4","""-1027972361""","0","138","69","40.26992260567019","138"
"1","464","500","100","8.6","7.4","4.800000000000001","10","100","""byPackets""","5","1","4.4","""-1273747633""","0","156","78","45.466104590856105","156"
"1","465","500","100","8.6","7.4","4.800000000000001","10","100","""byPackets""","5","1","4.4","""-701283228""","0","109","54.5","31.898275815473163","109"
"2","1","250","100","4.800000000000001","4","5.4","10","100","""byPackets""","5","1","6","""124176998""","0","140","70","40.847276531000205","140"
"2","2","250","100","4.800000000000001","4","5.4","10","100","""byPackets""","5","1","6","""-190004156""","0","156","78","45.466104590856105","156"
"2","3","250","100","4.800000000000001","4","5.4","10","100","""byPackets""","5","1","6","""1844790192""","0","121","60.5","35.36240942017385","121"
"2","4","250","100","4.800000000000001","4","5.4","10","100","""byPackets""","5","1","6","""478307559""","0","158","79","46.04345773288535","158"
"2","5","250","100","4.800000000000001","4","5.4","10","100","""byPackets""","5","1","6","""477291075""","0","125","62.5","36.51711927302043","125"
"2","6","250","100","8.6","8","1.2000000000000002","10","100","""byPackets""","5","1","7.2","""-1313104282""","0","136","68","39.69256857397868","136"
"2","7","250","100","8.6","8","1.2000000000000002","10","100","""byPackets""","5","1","7.2","""-365556747""","0","129","64.5","37.67182855485869","129"
"2","8","250","100","8.6","8","1.2000000000000002","10","100","""byPackets""","5","1","7.2","""903867730""","0","157","78.5","45.754781170933384","157"
"2","9","250","100","8.6","8","1.2000000000000002","10","100","""byPackets""","5","1","7.2","""-2000126798""","0","168","84","48.93022242609026","168"
"2","10","250","100","8.6","8","1.2000000000000002","10","100","""byPackets""","5","1","7.2","""-752923089""","0","135","67.5","39.403891516786345","135"
"2","11","250","100","3.2","3.2","4.6000000000000005","10","100","""byPackets""","5","1","0","""1192537925""","0","141","70.5","41.13595345517916","141"
"2","12","250","100","3.2","3.2","4.6000000000000005","10","100","""byPackets""","5","1","0","""-666773705""","0","124","62","36.2284418654736","124"
"2","13","250","100","3.2","3.2","4.6000000000000005","10","100","""byPackets""","5","1","0","""2088348855""","0","143","71.5","41.71330722922842","143"
"2","14","250","100","3.2","3.2","4.6000000000000005","10","100","""byPackets""","5","1","0","""115926607""","0","120","60","35.073731861133155","120"
"2","15","250","100","3.2","3.2","4.6000000000000005","10","100","""byPackets""","5","1","0","""-522608231""","0","121","60.5","35.36240942017385","121"
"2","16","250","100","2.4000000000000004","4.800000000000001","8.200000000000001","10","100","""byPackets""","5","1","2.6","""-2090876472""","0","132","66","38.537860172389784","132"
"2","17","250","100","2.4000000000000004","4.800000000000001","8.200000000000001","10","100","""byPackets""","5","1","2.6","""-674826966""","0","110","55","32.18695387886216","110"
"2","18","250","100","2.4000000000000004","4.800000000000001","8.200000000000001","10","100","""byPackets""","5","1","2.6","""-1084893481""","0","142","71","41.42463035441596","142"
"2","19","250","100","2.4000000000000004","4.800000000000001","8.200000000000001","10","100","""byPackets""","5","1","2.6","""-415080454""","0","126","63","36.8057966449127","126"
"2","20","250","100","2.4000000000000004","4.800000000000001","8.200000000000001","10","100","""byPackets""","5","1","2.6","""-1669844584""","0","134","67","39.11521443121589","134"
"2","21","250","100","7.800000000000001","3.2","2.2","10","100","""byPackets""","5","1","2.6","""-37960581""","0","117","58.5","34.20769893849434","117"
"2","22","250","100","7.800000000000001","3.2","2.2","10","100","""byPackets""","5","1","2.6","""1039417465""","0","136","68","39.69256857397868","136"
"2","23","250","100","7.800000000000001","3.2","2.2","10","100","""byPackets""","5","1","2.6","""-1230610528""","0","108","54","31.609597698589372","108"
"2","24","250","100","7.800000000000001","3.2","2.2","10","100","""byPackets""","5","1","2.6","""820219912""","0","130","65","37.960505792204614","130"
"2","25","250","100","7.800000000000001","3.2","2.2","10","100","""byPackets""","5","1","2.6","""155458112""","0","115","57.5","33.63034344160047","115"
"2","26","250","100","6.800000000000001","9","9","10","100","""byPackets""","5","1","2.4000000000000004","""-1666917104""","0","134","67","39.11521443121589","134"
"2","27","250","100","6.800000000000001","9","9","10","100","""byPackets""","5","1","2.4000000000000004","""-1703986033""","0","95","47.5","27.85677655436824","95"
"2","28","250","100","6.800000000000001","9","9","10","100","""byPackets""","5","1","2.4000000000000004","""-1548116471""","0","117","58.5","34.20769893849434","117"
"2","29","250","100","6.800000000000001","9","9","10","100","""byPackets""","5","1","2.4000000000000004","""447247657""","0","120","60","35.073731861133155","120"
"2","30","250","100","6.800000000000001","9","9","10","100","""byPackets""","5","1","2.4000000000000004","""-375319674""","0","136","68","39.69256857397868","136"
"2","31","250","100","7.2","6.6000000000000005","6","10","100","""byPackets""","5","1","7.800000000000001","""-1288483823""","0","141","70.5","41.13595345517916","141"
"2","32","250","100","7.2","6.6000000000000005","6","10","100","""byPackets""","5","1","7.800000000000001","""1794620010""","0","135","67.5","39.403891516786345","135"
"2","33","250","100","7.2","6.6000000000000005","6","10","100","""byPackets""","5","1","7.800000000000001","""-701526532""","0","118","59","34.49637662132068","118"
"2","34","250","100","7.2","6.6000000000000005","6","10","100","""byPackets""","5","1","7.800000000000001","""769229614""","0","101","50.5","29.588849251026982","101"
"2","35","250","100","7.2","6.6000000000000005","6","10","100","""byPackets""","5","1","7.800000000000001","""-1099167501""","0","124","62","36.2284418654736","124"
"2","36","250","100","0.4","7.2","9.4","10","100","""byPackets""","5","1","4","""-2066142423""","0","98","49","28.722813232690143","98"
"2","37","250","100","0.4","7.2","9.4","10","100","""byPackets""","5","1","4","""-1820599550""","0","113","56.5","33.05298776207682","113"
"2","38","250","100","0.4","7.2","9.4","10","100","""byPackets""","5","1","4","""-1005501069""","0","99","49.5","29.011491975882016","99"
"2","39","250","100","0.4","7.2","9.4","10","100","""byPackets""","5","1","4","""-2021749013""","0","138","69","40.26992260567019","138"
"2","40","250","100","0.4","7.2","9.4","10","100","""byPackets""","5","1","4","""283852791""","0","131","65.5","38.24918299781056","131"
"2","41","250","100","8","3.6","4.6000000000000005","10","100","""byPackets""","5","1","6.4","""-1512240251""","0","117","58.5","34.20769893849434","117"
"2","42","250","100","8","3.6","4.6000000000000005","10","100","""byPackets""","5","1","6.4","""-71895852""","0","118","59","34.49637662132068","118"
"2","43","250","100","8","3.6","4.6000000000000005","10","100","""byPackets""","5","1","6.4","""1746440376""","0","110","55","32.18695387886216","110"
"2","44","250","100","8","3.6","4.6000000000000005","10","100","""byPackets""","5","1","6.4","""-1063192832""","0","140","70","40.847276531000205","140"
"2","45","250","100","8","3.6","4.6000000000000005","10","100","""byPackets""","5","1","6.4","""-175705498""","0","136","68","39.69256857397868","136"
"2","46","250","100","4","7.2","1.4000000000000001","10","100","""byPackets""","5","1","6.2","""-129477461""","0","108","54","31.609597698589372","108"
"2","47","250","100","4","7.2","1.4000000000000001","10","100","""byPackets""","5","1","6.2","""-1978948695""","0","135","67.5","39.403891516786345","135"
"2","48","250","100","4","7.2","1.4000000000000001","10","100","""byPackets""","5","1","6.2","""-179486411""","0","136","68","39.69256857397868","136"
"2","49","250","100","4","7.2","1.4000000000000001","10","100","""byPackets""","5","1","6.2","""-1101275661""","0","128","64","37.383151285037485","128"
"2","50","250","100","4","7.2","1.4000000000000001","10","100","""byPackets""","5","1","6.2","""566401749""","0","121","60.5","35.36240942017385","121"
"2","51","250","100","0.2","2","7.2","10","100","""byPackets""","5","1","6.6000000000000005","""220006744""","0","116","58","33.91902121229326","116"
"2","52","250","100","0.2","2","7.2","10","100","""byPackets""","5","1","6.6000000000000005","""158884714""","0","148","74","43.15669125408017","148"
"2","53","250","100","0.2","2","7.2","10","100","""byPackets""","5","1","6.6000000000000005","""-2034879628""","0","91","45.5","26.70205984563738","91"
"2","54","250","100","0.2","2","7.2","10","100","""byPackets""","5","1","6.6000000000000005","""-923585531""","0","114","57","33.34166562526033","114"
"2","55","250","100","0.2","2","7.2","10","100","""byPackets""","5","1","6.6000000000000005","""-1773260776""","0","85","42.5","24.969981978367546","85"
"2","56","250","100","8.4","2.8000000000000003","0.6000000000000001","10","100","""byPackets""","5","1","6.2","""-1249633309""","0","125","62.5","36.51711927302043","125"
"2","57","250","100","8.4","2.8000000000000003","0.6000000000000001","10","100","""byPackets""","5","1","6.2","""1499906159""","0","103","51.5","30.166206257996713","103"
"2","58","250","100","8.4","2.8000000000000003","0.6000000000000001","10","100","""byPackets""","5","1","6.2","""1946495498""","0","176","88","51.2396330978277","176"
"2","59","250","100","8.4","2.8000000000000003","0.6000000000000001","10","100","""byPackets""","5","1","6.2","""-2018324121""","0","125","62.5","36.51711927302043","125"
"2","60","250","100","8.4","2.8000000000000003","0.6000000000000001","10","100","""byPackets""","5","1","6.2","""-1392640619""","0","87","43.5","25.547341675146292","87"
"2","61","250","100","8.200000000000001","7.6000000000000005","1","10","100","""byPackets""","5","1","1.8","""-790729470""","0","172","86","50.08492787256461","172"
"2","62","250","100","8.200000000000001","7.6000000000000005","1","10","100","""byPackets""","5","1","1.8","""-1185745883""","0","135","67.5","39.403891516786345","135"
"2","63","250","100","8.200000000000001","7.6000000000000005","1","10","100","""byPackets""","5","1","1.8","""-279175440""","0","118","59","34.49637662132068","118"
"2","64","250","100","8.200000000000001","7.6000000000000005","1","10","100","""byPackets""","5","1","1.8","""1498895948""","0","140","70","40.847276531000205","140"
"2","65","250","100","8.200000000000001","7.6000000000000005","1","10","100","""byPackets""","5","1","1.8","""483644692""","0","114","57","33.34166562526033","114"
"2","66","250","100","8.8","5","7.2","10","100","""byPackets""","5","1","4.800000000000001","""1962699629""","0","114","57","33.34166562526033","114"
"2","67","250","100","8.8","5","7.2","10","100","""byPackets""","5","1","4.800000000000001","""-195902006""","0","106","53","31.0322412983658","106"
"2","68","250","100","8.8","5","7.2","10","100","""byPackets""","5","1","4.800000000000001","""-793845560""","0","114","57","33.34166562526033","114"
"2","69","250","100","8.8","5","7.2","10","100","""byPackets""","5","1","4.800000000000001","""-1710002473""","0","124","62","36.2284418654736","124"
"2","70","250","100","8.8","5","7.2","10","100","""byPackets""","5","1","4.800000000000001","""561402117""","0","134","67","39.11521443121589","134"
"2","71","250","100","1","3.2","4","10","100","""byPackets""","5","1","0.8","""1661463171""","0","132","66","38.537860172389784","132"
"2","72","250","100","1","3.2","4","10","100","""byPackets""","5","1","0.8","""734671387""","0","122","61","35.651086939951774","122"
"2","73","250","100","1","3.2","4","10","100","""byPackets""","5","1","0.8","""-481882340""","0","98","49","28.722813232690143","98"
"2","74","250","100","1","3.2","4","10","100","""byPackets""","5","1","0.8","""1322532378""","0","112","56","32.76430985081175","112"
"2","75","250","100","1","3.2","4","10","100","""byPackets""","5","1","0.8","""-1255888454""","0","116","58","33.91902121229326","116"
"2","76","250","100","5.4","2.2","7","10","100","""byPackets""","5","1","5.4","""373859109""","0","137","68.5","39.98124560340761","137"
"2","77","250","100","5.4","2.2","7","10","100","""byPackets""","5","1","5.4","""79167414""","0","130","65","37.960505792204614","130"
"2","78","250","100","5.4","2.2","7","10","100","""byPackets""","5","1","5.4","""442236648""","0","107","53.5","31.32091952673165","107"
"2","79","250","100","5.4","2.2","7","10","100","""byPackets""","5","1","5.4","""1930182394""","0","121","60.5","35.36240942017385","121"
"2","80","250","100","5.4","2.2","7","10","100","""byPackets""","5","1","5.4","""-2117459348""","0","86","43","25.25866188063018","86"
"2","81","250","100","9","4.800000000000001","4.6000000000000005","10","100","""byPackets""","5","1","7.800000000000001","""-1605890989""","0","95","47.5","27.85677655436824","95"
"2","82","250","100","9","4.800000000000001","4.6000000000000005","10","100","""byPackets""","5","1","7.800000000000001","""1011761921""","0","132","66","38.537860172389784","132"
"2","83","250","100","9","4.800000000000001","4.6000000000000005","10","100","""byPackets""","5","1","7.800000000000001","""237681964""","0","121","60.5","35.36240942017385","121"
"2","84","250","100","9","4.800000000000001","4.6000000000000005","10","100","""byPackets""","5","1","7.800000000000001","""-1711982570""","0","123","61.5","35.939764421413045","123"
"2","85","250","100","9","4.800000000000001","4.6000000000000005","10","100","""byPackets""","5","1","7.800000000000001","""1729809507""","0","109","54.5","31.898275815473163","109"
"2","86","250","100","1","3.4000000000000004","8.6","10","100","""byPackets""","5","1","4","""-1138965281""","0","115","57.5","33.63034344160047","115"
"2","87","250","100","1","3.4000000000000004","8.6","10","100","""byPackets""","5","1","4","""1394024921""","0","140","70","40.847276531000205","140"
"2","88","250","100","1","3.4000000000000004","8.6","10","100","""byPackets""","5","1","4","""-1180720598""","0","104","52","30.454884665682123","104"
"2","89","250","100","1","3.4000000000000004","8.6","10","100","""byPackets""","5","1","4","""1729543456""","0","118","59","34.49637662132068","118"
"2","90","250","100","1","3.4000000000000004","8.6","10","100","""byPackets""","5","1","4","""-1624560318""","0","110","55","32.18695387886216","110"
"2","91","250","100","2.4000000000000004","0.6000000000000001","9.8","10","100","""byPackets""","5","1","0.8","""823857841""","0","150","75","43.734044709661454","150"
"2","92","250","100","2.4000000000000004","0.6000000000000001","9.8","10","100","""byPackets""","5","1","0.8","""1261405337""","0","106","53","31.0322412983658","106"
"2","93","250","100","2.4000000000000004","0.6000000000000001","9.8","10","100","""byPackets""","5","1","0.8","""1419225639""","0","93","46.5","27.279418371121235","93"
"2","94","250","100","2.4000000000000004","0.6000000000000001","9.8","10","100","""byPackets""","5","1","0.8","""-2043811824""","0","115","57.5","33.63034344160047","115"
"2","95","250","100","2.4000000000000004","0.6000000000000001","9.8","10","100","""byPackets""","5","1","0.8","""1036326846""","0","121","60.5","35.36240942017385","121"
"2","96","250","100","3.2","3","9.200000000000001","10","100","""byPackets""","5","1","9.200000000000001","""1445086852""","0","138","69","40.26992260567019","138"
"2","97","250","100","3.2","3","9.200000000000001","10","100","""byPackets""","5","1","9.200000000000001","""-955790637""","0","115","57.5","33.63034344160047","115"
"2","98","250","100","3.2","3","9.200000000000001","10","100","""byPackets""","5","1","9.200000000000001","""-1129302959""","0","113","56.5","33.05298776207682","113"
"2","99","250","100","3.2","3","9.200000000000001","10","100","""byPackets""","5","1","9.200000000000001","""-1271735304""","0","120","60","35.073731861133155","120"
"2","100","250","100","3.2","3","9.200000000000001","10","100","""byPackets""","5","1","9.200000000000001","""-2139625715""","0","131","65.5","38.24918299781056","131"
"2","101","250","100","3.4000000000000004","5.800000000000001","7","10","100","""byPackets""","5","1","7.800000000000001","""1374717172""","0","108","54","31.609597698589372","108"
"2","102","250","100","3.4000000000000004","5.800000000000001","7","10","100","""byPackets""","5","1","7.800000000000001","""-236762704""","0","122","61","35.651086939951774","122"
"2","103","250","100","3.4000000000000004","5.800000000000001","7","10","100","""byPackets""","5","1","7.800000000000001","""367529189""","0","143","71.5","41.71330722922842","143"
"2","104","250","100","3.4000000000000004","5.800000000000001","7","10","100","""byPackets""","5","1","7.800000000000001","""450356554""","0","109","54.5","31.898275815473163","109"
"2","105","250","100","3.4000000000000004","5.800000000000001","7","10","100","""byPackets""","5","1","7.800000000000001","""-242395304""","0","149","74.5","43.445367992456916","149"
"2","106","250","100","5.4","5.6000000000000005","4.800000000000001","10","100","""byPackets""","5","1","0","""2063811459""","0","108","54","31.609597698589372","108"
"2","107","250","100","5.4","5.6000000000000005","4.800000000000001","10","100","""byPackets""","5","1","0","""-1391328977""","0","129","64.5","37.67182855485869","129"
"2","108","250","100","5.4","5.6000000000000005","4.800000000000001","10","100","""byPackets""","5","1","0","""-219159026""","0","163","81.5","47.486840282335066","163"
"2","109","250","100","5.4","5.6000000000000005","4.800000000000001","10","100","""byPackets""","5","1","0","""-1703996437""","0","93","46.5","27.279418371121235","93"
"2","110","250","100","5.4","5.6000000000000005","4.800000000000001","10","100","""byPackets""","5","1","0","""1127099716""","0","131","65.5","38.24918299781056","131"
"2","111","250","100","3.2","5.800000000000001","1","10","100","""byPackets""","5","1","0","""-1217020503""","0","146","73","42.579337712087536","146"
"2","112","250","100","3.2","5.800000000000001","1","10","100","""byPackets""","5","1","0","""137662""","0","148","74","43.15669125408017","148"
"2","113","250","100","3.2","5.800000000000001","1","10","100","""byPackets""","5","1","0","""-159580041""","0","92","46","26.99073915253156","92"
"2","114","250","100","3.2","5.800000000000001","1","10","100","""byPackets""","5","1","0","""2125397589""","0","135","67.5","39.403891516786345","135"
"2","115","250","100","3.2","5.800000000000001","1","10","100","""byPackets""","5","1","0","""746916683""","0","117","58.5","34.20769893849434","117"
"2","116","250","100","8.6","8.6","2.4000000000000004","10","100","""byPackets""","5","1","9.8","""-1023335029""","0","127","63.5","37.094473981982816","127"
"2","117","250","100","8.6","8.6","2.4000000000000004","10","100","""byPackets""","5","1","9.8","""2098518537""","0","125","62.5","36.51711927302043","125"
"2","118","250","100","8.6","8.6","2.4000000000000004","10","100","""byPackets""","5","1","9.8","""19915440""","0","121","60.5","35.36240942017385","121"
"2","119","250","100","8.6","8.6","2.4000000000000004","10","100","""byPackets""","5","1","9.8","""-267456955""","0","101","50.5","29.588849251026982","101"
"2","120","250","100","8.6","8.6","2.4000000000000004","10","100","""byPackets""","5","1","9.8","""-1525948623""","0","127","63.5","37.094473981982816","127"
"2","121","250","100","9.8","6.800000000000001","8.4","10","100","""byPackets""","5","1","3","""1806272161""","0","117","58.5","34.20769893849434","117"
